"county_id","place_geoid","community","local_pass","certification_status","live_provider_status"
"dallas-tx","4861796","Richardson","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"navarro-tx","4861820","Richland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4861844","Richland Hills","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-saba-tx","4861880","Richland Springs","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4861892","Richmond","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4861904","Richwood","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"mclennan-tx","4862108","Riesel","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montague-tx","4862132","Ringgold","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4862138","Rio Bravo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4862168","Rio Grande City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4862180","Rio Hondo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"johnson-tx","4862240","Rio Vista","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"eastland-tx","4862252","Rising Star","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4862318","Rivereno","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4862384","River Oaks","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"walker-tx","4862408","Riverside","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kleberg-tx","4862468","Riviera","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cooke-tx","4862486","Road Runner","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4862504","Roanoke","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4862504","Roanoke","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"motley-tx","4862528","Roaring Springs","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"coke-tx","4862564","Robert Lee","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"mclennan-tx","4862588","Robinson","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nueces-tx","4862600","Robstown","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fisher-tx","4862612","Roby","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"mcculloch-tx","4862624","Rochelle","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"haskell-tx","4862636","Rochester","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"milam-tx","4862672","Rockdale","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"colorado-tx","4862732","Rock Island","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"aransas-tx","4862804","Rockport","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"edwards-tx","4862816","Rocksprings","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"rockwall-tx","4862828","Rockwall","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"randall-tx","4862834","Rockwell Place","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"camp-tx","4862870","Rocky Mound","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bell-tx","4862924","Rogers","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4863008","Rollingwood","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4863020","Roma","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4863044","Roman Forest","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hockley-tx","4863140","Ropesville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bastrop-tx","4863164","Rosanky","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nolan-tx","4863176","Roscoe","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"falls-tx","4863188","Rosebud","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"orange-tx","4863200","Rose City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hardin-tx","4863272","Rose Hill Acres","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4863284","Rosenberg","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4863332","Rosharon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"maverick-tx","4863350","Rosita","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"mclennan-tx","4863380","Ross","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4863404","Rosser","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fisher-tx","4863464","Rotan","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"blanco-tx","4863476","Round Mountain","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4863500","Round Rock","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"williamson-tx","4863500","Round Rock","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fayette-tx","4863524","Round Top","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"runnels-tx","4863560","Rowena","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4863572","Rowlett","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"rockwall-tx","4863572","Rowlett","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lamar-tx","4863584","Roxton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4863668","Royse City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hunt-tx","4863668","Royse City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"rockwall-tx","4863668","Royse City","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"haskell-tx","4863752","Rule","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wise-tx","4863782","Runaway Bay","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"karnes-tx","4863788","Runge","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cherokee-tx","4863848","Rusk","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"uvalde-tx","4864004","Sabinal","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4864064","Sachse","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4864064","Sachse","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grayson-tx","4864088","Sadler","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4864112","Saginaw","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4864172","St. Hedwig","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montague-tx","4864184","Saint Jo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4864220","St. Paul","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4864244","St. Paul","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bell-tx","4864268","Salado","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4864307","Salida del Sol Estates","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4864316","Saline̱o","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4864322","Saline̱o North","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4864442","Sammy Martinez","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collingsworth-tx","4864448","Samnorwood","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jasper-tx","4864460","Sam Rayburn","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tom-green-tx","4864472","San Angelo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4865000","San Antonio","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"comal-tx","4865000","San Antonio","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"medina-tx","4865000","San Antonio","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-augustine-tx","4865024","San Augustine","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4865036","San Benito","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4865048","San Carlos","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4865049","San Carlos I","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"webb-tx","4865050","San Carlos II","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"parker-tx","4865066","Sanctuary","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"terrell-tx","4865084","Sanderson","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jim-wells-tx","4865168","Sandia","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"duval-tx","4865180","San Diego","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jim-wells-tx","4865180","San Diego","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4865210","Sandoval","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"howard-tx","4865240","Sand Springs","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nueces-tx","4865342","Sandy Hollow-Escondidas","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4865344","Sandy Oaks","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"brazoria-tx","4865345","Sandy Point","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"el-paso-tx","4865360","San Elizario","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"austin-tx","4865372","San Felipe","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4865378","San Fernando","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hutchinson-tx","4865384","Sanford","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cooke-tx","4865408","Sanger","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4865408","Sanger","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4865432","San Isidro","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4865516","San Juan","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4865532","San Juan","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4865552","San Leanna","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"galveston-tx","4865564","San Leon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"caldwell-tx","4865600","San Marcos","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"guadalupe-tx","4865600","San Marcos","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hays-tx","4865600","San Marcos","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4865612","San Patricio","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4865620","San Pedro","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"willacy-tx","4865636","San Perlita","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-saba-tx","4865648","San Saba","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4865660","Sansom Park","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"coleman-tx","4865672","Santa Anna","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4865678","Santa Anna","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"guadalupe-tx","4865690","Santa Clara","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4865708","Santa Cruz","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"galveston-tx","4865726","Santa Fe","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4865744","Santa Maria","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"willacy-tx","4865756","Santa Monica","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"williamson-tx","4865762","Santa Rita Ranch","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4865768","Santa Rosa","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4865774","Santa Rosa","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"starr-tx","4865777","Santel","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"palo-pinto-tx","4865780","Santo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"zapata-tx","4865792","San Ygnacio","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"matagorda-tx","4865864","Sargent","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kenedy-tx","4865876","Sarita","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4866000","Savannah","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fannin-tx","4866008","Savoy","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4866089","Scenic Oaks","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4866128","Schertz","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"comal-tx","4866128","Schertz","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"guadalupe-tx","4866128","Schertz","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fayette-tx","4866188","Schulenburg","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4866248","Scissors","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"archer-tx","4866284","Scotland","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harrison-tx","4866332","Scottsville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4866368","Scurry","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"chambers-tx","4866392","Seabrook","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4866392","Seabrook","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"calhoun-tx","4866416","Seadrift","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dallas-tx","4866428","Seagoville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4866428","Seagoville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"gaines-tx","4866440","Seagraves","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"austin-tx","4866464","Sealy","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"willacy-tx","4866512","Sebastian","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"maverick-tx","4866536","Seco Mines","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"guadalupe-tx","4866644","Seguin","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"collin-tx","4866686","Seis Lagos","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4866704","Selma","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"comal-tx","4866704","Selma","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"guadalupe-tx","4866704","Selma","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"gaines-tx","4866764","Seminole","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"williamson-tx","4866806","Serenada","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hale-tx","4866848","Seth Ward","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"polk-tx","4866884","Seven Oaks","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"henderson-tx","4866908","Seven Points","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kaufman-tx","4866908","Seven Points","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"baylor-tx","4866968","Seymour","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cherokee-tx","4867010","Shadybrook","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4867082","Shady Hollow","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4867100","Shady Shores","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lubbock-tx","4867136","Shallowater","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wheeler-tx","4867160","Shamrock","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4867268","Shavano Park","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"pecos-tx","4867340","Sheffield","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"shelby-tx","4867364","Shelbyville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4867376","Sheldon","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4867400","Shenandoah","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-jacinto-tx","4867424","Shepherd","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"colorado-tx","4867472","Sheridan","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grayson-tx","4867496","Sherman","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grayson-tx","4867554","Sherwood Shores","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lavaca-tx","4867640","Shiner","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grimes-tx","4867664","Shiro","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"chambers-tx","4867688","Shoreacres","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4867688","Shoreacres","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4867763","Sienna","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hudspeth-tx","4867772","Sierra Blanca","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"maverick-tx","4867775","Siesta Acres","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"zapata-tx","4867778","Siesta Shores","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hardin-tx","4867832","Silsbee","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"briscoe-tx","4867904","Silverton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4867964","Simonton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"san-patricio-tx","4868036","Sinton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"carson-tx","4868120","Skellytown","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bee-tx","4868132","Skidmore","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lubbock-tx","4868180","Slaton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"gonzales-tx","4868300","Smiley","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bastrop-tx","4868456","Smithville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hockley-tx","4868504","Smyer","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"burleson-tx","4868576","Snook","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"scurry-tx","4868624","Snyder","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"el-paso-tx","4868636","Socorro","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4868678","Solis","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"bexar-tx","4868708","Somerset","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"burleson-tx","4868720","Somerville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"sutton-tx","4868756","Sonora","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"williamson-tx","4868762","Sonterra","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hardin-tx","4868828","Sour Lake","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hidalgo-tx","4868846","South Alamo","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jim-hogg-tx","4868966","South Fork Estates","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"austin-tx","4868978","South Frydek","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4869020","South Houston","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"denton-tx","4869032","Southlake","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"tarrant-tx","4869032","Southlake","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jim-wells-tx","4869072","South La Paloma","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"grayson-tx","4869104","Southmayd","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"coryell-tx","4869120","South Mountain","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4869140","South Padre Island","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"cameron-tx","4869194","South Point","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4869272","Southside Place","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"newton-tx","4869326","South Toledo Bend","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"ward-tx","4869353","Southwest Sandhill","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lamb-tx","4869380","Spade","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"el-paso-tx","4869432","Sparks","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"hansford-tx","4869476","Spearman","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4869548","Splendora","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"kinney-tx","4869560","Spofford","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4869596","Spring","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"comal-tx","4869608","Spring Branch","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"nueces-tx","4869708","Spring Gardens","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"lamb-tx","4869764","Springlake","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"parker-tx","4869800","Springtown","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"wise-tx","4869800","Springtown","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4869830","Spring Valley Village","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"dickens-tx","4869848","Spur","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"fort-bend-tx","4869908","Stafford","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"harris-tx","4869908","Stafford","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"montgomery-tx","4869932","Stagecoach","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"haskell-tx","4869980","Stamford","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"jones-tx","4869980","Stamford","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"martin-tx","4870040","Stanton","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"guadalupe-tx","4870052","Staples","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"henderson-tx","4870076","Star Harbor","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"travis-tx","4870154","Steiner Ranch","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
"erath-tx","4870208","Stephenville","true","CONDITIONAL","NEEDS_LIVE_PROVIDER_CONFIRMATION"
