county_id,place_geoid,pass,failed_checks
dallas-tx,4863572,true,
dallas-tx,4864064,true,
dallas-tx,4866428,true,
dallas-tx,4871156,true,
dallas-tx,4874492,true,
dallas-tx,4879576,true,
dallas-tx,4880356,true,
dawson-tx,4801108,true,
dawson-tx,4841164,true,
dawson-tx,4844170,true,
dawson-tx,4853436,true,
dawson-tx,4877080,true,
deaf-smith-tx,4833320,true,
delta-tx,4816564,true,
delta-tx,4856468,true,
denton-tx,4803768,true,
denton-tx,4804600,true,
denton-tx,4805768,true,
denton-tx,4813024,true,
denton-tx,4813684,true,
denton-tx,4816612,true,
denton-tx,4816636,true,
denton-tx,4816696,true,
denton-tx,4817021,true,
denton-tx,4817852,true,
denton-tx,4819000,true,
denton-tx,4819972,true,
denton-tx,4820540,true,
denton-tx,4821028,true,
denton-tx,4826232,true,
denton-tx,4827000,true,
denton-tx,4827684,true,
denton-tx,4830644,true,
denton-tx,4831715,true,
denton-tx,4832720,true,
denton-tx,4833020,true,
denton-tx,4833476,true,
denton-tx,4833848,true,
denton-tx,4838332,true,
denton-tx,4839916,true,
denton-tx,4839928,true,
denton-tx,4840516,true,
denton-tx,4841050,true,
denton-tx,4841404,true,
denton-tx,4842508,true,
denton-tx,4843012,true,
denton-tx,4850920,true,
denton-tx,4852212,true,
denton-tx,4853130,true,
denton-tx,4854868,true,
denton-tx,4854872,true,
denton-tx,4857476,true,
denton-tx,4858016,true,
denton-tx,4858664,true,
denton-tx,4859696,true,
denton-tx,4859748,true,
denton-tx,4862504,true,
denton-tx,4865408,true,
denton-tx,4866000,true,
denton-tx,4867100,true,
denton-tx,4869032,true,
denton-tx,4872530,true,
denton-tx,4873710,true,
denton-tx,4877620,true,
dewitt-tx,4818092,true,
dewitt-tx,4851792,true,
dewitt-tx,4880560,true,
dewitt-tx,4880584,true,
dickens-tx,4820332,true,
dickens-tx,4869848,true,
dimmit-tx,4804300,true,
dimmit-tx,4808260,true,
dimmit-tx,4810852,true,
dimmit-tx,4812982,true,
dimmit-tx,4812988,true,
dimmit-tx,4813324,true,
donley-tx,4815112,true,
donley-tx,4833044,true,
donley-tx,4835072,true,
donley-tx,4842244,true,
duval-tx,4807528,true,
duval-tx,4816300,true,
duval-tx,4827432,true,
duval-tx,4860932,true,
duval-tx,4865180,true,
eastland-tx,4812736,true,
eastland-tx,4815004,true,
eastland-tx,4822132,true,
eastland-tx,4830308,true,
eastland-tx,4860632,true,
eastland-tx,4862252,true,
ector-tx,4828200,true,
ector-tx,4830044,true,
ector-tx,4853388,true,
ector-tx,4877728,true,
edwards-tx,4805648,true,
edwards-tx,4862816,true,
ellis-tx,4802044,true,
ellis-tx,4805612,true,
ellis-tx,4810336,true,
ellis-tx,4813492,true,
ellis-tx,4824348,true,
ellis-tx,4825752,true,
ellis-tx,4829036,true,
ellis-tx,4829840,true,
ellis-tx,4830464,true,
ellis-tx,4837072,true,
ellis-tx,4846452,true,
ellis-tx,4847268,true,
ellis-tx,4848096,true,
ellis-tx,4848408,true,
ellis-tx,4853115,true,
ellis-tx,4854444,true,
ellis-tx,4854744,true,
ellis-tx,4856485,true,
ellis-tx,4861196,true,
ellis-tx,4875236,true,
ellis-tx,4876816,true,
el-paso-tx,4801390,true,
el-paso-tx,4803432,true,
el-paso-tx,4811626,true,
el-paso-tx,4812508,true,
el-paso-tx,4815544,true,
el-paso-tx,4824000,true,
el-paso-tx,4825032,true,
el-paso-tx,4826664,true,
el-paso-tx,4834671,true,
el-paso-tx,4834673,true,
el-paso-tx,4834832,true,
el-paso-tx,4849411,true,
el-paso-tx,4859210,true,
el-paso-tx,4865360,true,
el-paso-tx,4868636,true,
el-paso-tx,4869432,true,
el-paso-tx,4873376,true,
el-paso-tx,4875668,true,
el-paso-tx,4878016,true,
erath-tx,4808932,true,
erath-tx,4821484,true,
erath-tx,4833548,true,
erath-tx,4835204,true,
erath-tx,4842880,true,
erath-tx,4870208,true,
falls-tx,4810828,true,
falls-tx,4814692,true,
falls-tx,4830092,true,
falls-tx,4844176,true,
falls-tx,4846740,true,
falls-tx,4863188,true,
fannin-tx,4805264,true,
fannin-tx,4809328,true,
fannin-tx,4820680,true,
fannin-tx,4822516,true,
fannin-tx,4834700,true,
fannin-tx,4840180,true,
fannin-tx,4842352,true,
fannin-tx,4856468,true,
fannin-tx,4860752,true,
fannin-tx,4866008,true,
fannin-tx,4873592,true,
fannin-tx,4878628,true,
fannin-tx,4879684,true,
fayette-tx,4812916,true,
fayette-tx,4823176,true,
fayette-tx,4825644,true,
fayette-tx,4826028,true,
fayette-tx,4840276,true,
fayette-tx,4858436,true,
fayette-tx,4863524,true,
fayette-tx,4866188,true,
fisher-tx,4831964,true,
fisher-tx,4845444,true,
fisher-tx,4862612,true,
fisher-tx,4863464,true,
fisher-tx,4871636,true,
floyd-tx,4826268,true,
floyd-tx,4843252,true,
foard-tx,4817948,true,
fort-bend-tx,4803708,true,
fort-bend-tx,4806272,true,
fort-bend-tx,4814929,true,
